attempt_id,student_id,topic_id,quiz_score,recent_quiz_score,historical_topic_score,attempts_count,total_time_spent,prerequisite_completion_rate,score_trend,engagement_frequency,topic_difficulty_numeric,target_struggling,timestamp
9404,418,8,87.5,96.77,77.88,1,77,1.0,18.89,11,2,0,2026-01-20 12:00:00
9405,418,9,98.0,93.0,78.75,1,106,1.0,14.25,12,3,0,2026-01-22 11:00:00
9406,418,10,78.5,94.9,80.36,1,96,1.0,14.54,13,2,0,2026-01-23 12:00:00
9407,418,11,94.8,88.0,80.22,1,93,0.5,7.78,12,1,0,2026-01-25 01:00:00
9408,418,12,49.2,90.43,81.26,1,70,1.0,9.18,12,2,1,2026-01-26 08:00:00
9409,418,12,99.9,74.17,79.12,2,148,1.0,-4.95,12,2,0,2026-01-27 22:00:00
9410,418,13,94.2,81.3,80.42,1,114,1.0,0.88,12,2,0,2026-01-28 15:00:00
9411,418,14,83.7,81.1,81.23,1,88,1.0,-0.13,13,3,0,2026-01-28 21:00:00
9412,418,15,33.6,92.6,81.37,1,97,1.0,11.23,13,2,1,2026-01-29 18:00:00
9413,418,16,92.6,70.5,78.85,1,87,1.0,-8.35,14,3,0,2026-01-29 22:00:00
9414,418,16,32.9,69.97,79.54,2,153,1.0,-9.57,15,3,1,2026-01-30 12:00:00
9415,418,16,92.4,53.03,77.32,3,261,1.0,-24.29,15,3,0,2026-01-31 13:00:00
9416,418,17,34.0,72.63,78.0,1,100,1.0,-5.37,16,3,1,2026-01-31 19:00:00
9417,418,17,75.7,53.1,76.09,2,236,1.0,-22.99,15,3,0,2026-02-02 10:00:00
9418,418,18,76.0,67.37,76.08,1,69,1.0,-8.71,16,3,0,2026-02-02 19:00:00
9419,418,19,94.2,61.9,76.07,1,106,1.0,-14.17,15,2,0,2026-02-04 10:00:00
9420,418,19,75.8,81.97,76.77,2,169,1.0,5.2,15,2,0,2026-02-05 22:00:00
9421,419,1,73.2,75.0,75.0,1,143,1.0,0.0,1,1,0,2026-01-26 14:00:00
9422,419,2,49.8,73.2,73.2,1,159,1.0,0.0,2,1,1,2026-01-26 19:00:00
9423,419,3,79.7,61.5,61.5,1,98,0.0,0.0,3,2,0,2026-01-28 09:00:00
9424,419,4,57.9,67.57,67.57,1,135,1.0,0.0,4,2,1,2026-01-29 09:00:00
9425,419,5,89.5,62.47,65.15,1,128,0.0,-2.68,5,3,0,2026-01-30 04:00:00
9426,419,5,52.3,75.7,70.02,2,253,0.0,5.68,6,3,1,2026-01-31 08:00:00
9427,419,6,38.1,66.57,67.07,1,147,1.0,-0.5,7,1,1,2026-02-02 08:00:00
9428,419,6,31.3,59.97,62.93,2,309,1.0,-2.96,8,1,1,2026-02-03 22:00:00
9429,419,7,34.7,40.57,58.98,1,137,0.0,-18.41,9,2,1,2026-02-05 05:00:00
9430,419,7,51.0,34.7,56.28,2,281,0.0,-21.58,10,2,1,2026-02-07 01:00:00
9431,419,8,73.5,39.0,55.75,1,142,1.0,-16.75,11,2,0,2026-02-07 08:00:00
9432,419,9,34.9,53.07,57.36,1,140,1.0,-4.3,12,3,1,2026-02-08 12:00:00
9433,419,10,87.3,53.13,55.49,1,118,1.0,-2.36,11,2,0,2026-02-10 02:00:00
9434,419,11,74.0,65.23,57.94,1,162,0.0,7.29,11,1,0,2026-02-11 16:00:00
9435,419,12,68.8,65.4,59.09,1,145,0.5,6.31,12,2,1,2026-02-12 07:00:00
9436,419,12,45.9,76.7,59.73,2,292,0.5,16.97,11,2,1,2026-02-14 07:00:00
9437,419,12,48.8,62.9,58.87,3,415,0.5,4.03,11,2,1,2026-02-14 16:00:00
9438,419,13,32.4,54.5,58.28,1,130,0.0,-3.78,12,2,1,2026-02-16 06:00:00
9439,419,14,39.8,42.37,56.84,1,136,0.0,-14.47,12,3,1,2026-02-17 01:00:00
9440,419,14,39.6,40.33,55.94,2,245,0.0,-15.61,12,3,1,2026-02-18 12:00:00
9441,419,14,68.4,37.27,55.12,3,351,0.0,-17.86,12,3,1,2026-02-19 08:00:00
9442,419,15,36.7,49.27,55.76,1,127,1.0,-6.49,13,2,1,2026-02-19 21:00:00
9443,419,16,54.7,48.23,54.89,1,150,0.0,-6.66,12,3,1,2026-02-21 20:00:00
9444,419,16,69.4,53.27,54.88,2,276,0.0,-1.62,12,3,1,2026-02-23 04:00:00
9445,419,16,41.6,53.6,55.49,3,395,0.0,-1.89,12,3,1,2026-02-24 09:00:00
9446,420,1,87.4,75.0,75.0,1,123,1.0,0.0,1,1,0,2026-01-18 12:00:00
9447,420,1,64.7,87.4,87.4,2,253,1.0,0.0,2,1,1,2026-01-19 06:00:00
9448,420,2,55.1,76.05,76.05,1,132,1.0,0.0,3,1,1,2026-01-19 23:00:00
9449,420,3,55.6,69.07,69.07,1,183,0.0,0.0,4,2,1,2026-01-20 14:00:00
9450,420,4,72.0,58.47,65.7,1,161,0.0,-7.23,5,2,0,2026-01-21 06:00:00
9451,420,4,36.4,60.9,66.96,2,321,0.0,-6.06,6,2,1,2026-01-22 01:00:00
9452,420,4,87.7,54.67,61.87,3,484,0.0,-7.2,7,2,0,2026-01-23 16:00:00
9453,420,5,57.5,65.37,65.56,1,120,1.0,-0.19,8,3,1,2026-01-24 18:00:00
9454,420,5,57.2,60.53,64.55,2,235,1.0,-4.02,9,3,1,2026-01-25 13:00:00
9455,420,6,96.0,67.47,63.73,1,117,1.0,3.73,10,1,0,2026-01-26 07:00:00
9456,420,7,34.2,70.23,66.96,1,166,1.0,3.27,11,2,1,2026-01-26 12:00:00
9457,420,8,95.5,62.47,63.98,1,129,1.0,-1.52,12,2,0,2026-01-26 21:00:00
9458,420,8,67.3,75.23,66.61,2,243,1.0,8.62,13,2,1,2026-01-27 15:00:00
9459,420,8,62.9,65.67,66.66,3,374,1.0,-0.99,14,2,1,2026-01-28 22:00:00
9460,420,9,51.3,75.23,66.39,1,135,1.0,8.84,15,3,1,2026-01-29 21:00:00
9461,420,10,71.7,60.5,65.39,1,145,1.0,-4.89,16,2,0,2026-01-31 20:00:00
9462,420,11,31.6,61.97,65.78,1,145,0.0,-3.81,16,1,1,2026-02-02 02:00:00
9463,420,12,63.6,51.53,63.77,1,123,0.0,-12.24,14,2,1,2026-02-04 01:00:00
9464,420,13,51.5,55.63,63.76,1,153,0.0,-8.13,14,2,1,2026-02-04 07:00:00
9465,420,14,45.5,48.9,63.12,1,127,0.0,-14.22,15,3,1,2026-02-04 23:00:00
9466,420,14,38.3,53.53,62.23,2,263,0.0,-8.7,15,3,1,2026-02-05 06:00:00
9467,420,14,97.1,45.1,61.1,3,416,0.0,-16.0,16,3,0,2026-02-05 18:00:00
9468,420,15,65.3,60.3,62.73,1,127,0.0,-2.43,16,2,1,2026-02-07 12:00:00
9469,420,15,39.8,66.9,62.84,2,255,0.0,4.06,15,2,1,2026-02-09 05:00:00
9470,420,16,30.9,67.4,61.88,1,151,0.0,5.52,13,3,1,2026-02-10 11:00:00
9471,420,16,42.7,45.33,60.64,2,273,0.0,-15.31,13,3,1,2026-02-11 01:00:00
9472,421,1,99.3,75.0,75.0,1,132,1.0,0.0,1,1,0,2026-01-13 03:00:00
9473,421,2,67.2,99.3,99.3,1,151,1.0,0.0,2,1,1,2026-01-14 10:00:00
9474,421,2,33.9,83.25,83.25,2,332,1.0,0.0,3,1,1,2026-01-14 14:00:00
9475,421,2,61.8,66.8,66.8,3,484,1.0,0.0,4,1,1,2026-01-14 20:00:00
9476,421,3,97.1,54.3,65.55,1,149,0.0,-11.25,5,2,0,2026-01-16 04:00:00
9477,421,4,33.1,64.27,71.86,1,150,1.0,-7.59,6,2,1,2026-01-17 05:00:00
9478,421,5,36.0,64.0,65.4,1,118,0.0,-1.4,7,3,1,2026-01-18 14:00:00
9479,421,5,54.5,55.4,61.2,2,260,0.0,-5.8,8,3,1,2026-01-20 07:00:00
9480,421,6,90.4,41.2,60.36,1,139,1.0,-19.16,9,1,0,2026-01-21 21:00:00
9481,421,7,76.1,60.3,63.7,1,146,1.0,-3.4,10,2,0,2026-01-23 02:00:00
9482,421,8,68.2,73.67,64.94,1,142,1.0,8.73,11,2,1,2026-01-24 12:00:00
9483,421,8,93.0,78.23,65.24,2,289,1.0,13.0,12,2,0,2026-01-25 23:00:00
9484,421,8,65.0,79.1,67.55,3,422,1.0,11.55,12,2,1,2026-01-27 12:00:00
9485,421,9,75.8,75.4,67.35,1,141,1.0,8.05,13,3,0,2026-01-28 05:00:00
9486,421,10,60.9,77.93,67.96,1,115,1.0,9.98,14,2,1,2026-01-28 09:00:00
9487,421,11,51.6,67.23,67.49,1,133,0.5,-0.25,11,1,1,2026-01-30 09:00:00
9488,421,11,84.9,62.77,66.49,2,300,0.5,-3.73,12,1,0,2026-01-31 04:00:00
9489,421,11,55.9,65.8,67.58,3,446,0.5,-1.78,11,1,1,2026-02-01 16:00:00
9490,421,12,51.3,64.13,66.93,1,139,1.0,-2.79,12,2,1,2026-02-03 01:00:00
9491,421,13,82.7,64.03,66.11,1,177,0.0,-2.07,11,2,0,2026-02-04 22:00:00
9492,421,14,64.1,63.3,66.94,1,112,0.5,-3.64,12,3,1,2026-02-05 17:00:00
9493,421,15,60.3,66.03,66.8,1,117,1.0,-0.77,12,2,1,2026-02-07 02:00:00
9494,421,16,62.8,69.03,66.5,1,174,0.5,2.53,13,3,1,2026-02-07 10:00:00
9495,421,16,55.7,62.4,66.34,2,314,0.5,-3.94,12,3,1,2026-02-09 05:00:00
9496,421,17,32.9,59.6,65.9,1,135,0.0,-6.3,13,3,1,2026-02-10 01:00:00
9497,421,18,57.9,50.47,64.58,1,116,0.0,-14.11,11,3,1,2026-02-12 00:00:00
9498,421,19,34.3,48.83,64.32,1,148,0.5,-15.49,12,2,1,2026-02-13 03:00:00
9499,421,20,44.0,41.7,63.21,1,150,0.0,-21.51,11,3,1,2026-02-14 15:00:00
9500,421,20,47.0,45.4,62.52,2,268,0.0,-17.12,12,3,1,2026-02-14 22:00:00
9501,422,1,35.4,75.0,75.0,1,137,1.0,0.0,1,1,1,2026-01-02 10:00:00
9502,422,1,61.7,35.4,35.4,2,270,1.0,0.0,2,1,1,2026-01-02 22:00:00
9503,422,2,53.8,48.55,48.55,1,145,0.0,0.0,3,1,1,2026-01-03 20:00:00
9504,422,2,42.6,50.3,50.3,2,262,0.0,0.0,4,1,1,2026-01-04 15:00:00
9505,422,3,49.9,52.7,48.37,1,165,0.0,4.33,5,2,1,2026-01-05 09:00:00
9506,422,4,33.5,48.77,48.68,1,158,0.0,0.09,6,2,1,2026-01-06 02:00:00
9507,422,5,65.4,42.0,46.15,1,132,0.0,-4.15,7,3,1,2026-01-07 04:00:00
9508,422,5,37.2,49.6,48.9,2,267,0.0,0.7,8,3,1,2026-01-08 22:00:00
9509,422,6,47.7,45.37,47.44,1,137,1.0,-2.07,9,1,1,2026-01-10 08:00:00
9510,422,6,78.4,50.1,47.47,2,261,1.0,2.63,10,1,0,2026-01-10 17:00:00
9511,422,7,62.6,54.43,50.56,1,131,1.0,3.87,11,2,1,2026-01-11 10:00:00
9512,422,8,67.9,62.9,51.65,1,134,1.0,11.25,12,2,1,2026-01-12 07:00:00
9513,422,9,51.3,69.63,53.01,1,172,0.0,16.63,13,3,1,2026-01-14 01:00:00
9514,422,9,51.1,60.6,52.88,2,330,0.0,7.72,14,3,1,2026-01-14 11:00:00
9515,422,10,42.4,56.77,52.75,1,158,1.0,4.02,15,2,1,2026-01-14 16:00:00
9516,422,10,59.5,48.27,52.06,2,305,1.0,-3.79,16,2,1,2026-01-15 19:00:00
9517,422,11,40.9,51.0,52.52,1,117,0.0,-1.52,16,1,1,2026-01-16 15:00:00
9518,422,12,65.6,47.6,51.84,1,139,0.0,-4.24,17,2,1,2026-01-16 21:00:00
9519,422,13,40.1,55.33,52.61,1,159,0.0,2.73,17,2,1,2026-01-17 10:00:00
9520,422,14,37.0,48.87,51.95,1,114,0.0,-3.08,16,3,1,2026-01-19 04:00:00
9521,423,1,83.6,75.0,75.0,1,72,1.0,0.0,1,1,0,2026-01-30 07:00:00
9522,423,2,82.1,83.6,83.6,1,106,1.0,0.0,2,1,0,2026-01-31 14:00:00
9523,423,3,89.3,82.85,82.85,1,81,1.0,0.0,3,2,0,2026-02-02 09:00:00
9524,423,4,93.6,85.0,85.0,1,88,1.0,0.0,4,2,0,2026-02-02 13:00:00
9525,423,4,63.6,88.33,87.15,2,152,1.0,1.18,5,2,1,2026-02-03 19:00:00
9526,423,4,94.3,82.17,82.44,3,231,1.0,-0.27,6,2,0,2026-02-03 23:00:00
9527,423,5,81.7,83.83,84.42,1,45,1.0,-0.58,7,3,0,2026-02-04 18:00:00
9528,423,5,74.4,79.87,84.03,2,120,1.0,-4.16,8,3,0,2026-02-06 11:00:00
9529,423,5,36.4,83.47,82.82,3,193,1.0,0.64,9,3,1,2026-02-06 20:00:00
9530,423,6,87.0,64.17,77.67,1,65,1.0,-13.5,10,1,0,2026-02-07 07:00:00
9531,423,7,92.0,65.93,78.6,1,86,1.0,-12.67,11,2,0,2026-02-08 15:00:00
9532,423,8,74.9,71.8,79.82,1,49,1.0,-8.02,12,2,0,2026-02-08 19:00:00
9533,423,9,60.2,84.63,79.41,1,56,1.0,5.23,13,3,1,2026-02-09 06:00:00
9534,423,10,75.7,75.7,77.93,1,61,1.0,-2.23,14,2,0,2026-02-11 03:00:00
9535,423,11,90.8,70.27,77.77,1,39,1.0,-7.5,15,1,0,2026-02-11 12:00:00
9536,423,12,73.2,75.57,78.64,1,64,0.5,-3.07,15,2,0,2026-02-13 08:00:00
9537,423,12,89.0,79.9,78.3,2,94,0.5,1.6,16,2,0,2026-02-14 11:00:00
9538,423,12,71.1,84.33,78.93,3,174,0.5,5.4,16,2,0,2026-02-15 03:00:00
9539,423,13,50.4,77.77,78.49,1,60,1.0,-0.73,17,2,1,2026-02-16 07:00:00
9540,424,1,99.7,75.0,75.0,1,79,1.0,0.0,1,1,0,2026-02-02 10:00:00
9541,424,2,76.4,99.7,99.7,1,73,1.0,0.0,2,1,0,2026-02-04 02:00:00
9542,424,3,83.3,88.05,88.05,1,85,1.0,0.0,3,2,0,2026-02-04 21:00:00
9543,424,3,78.5,86.47,86.47,2,188,1.0,0.0,4,2,0,2026-02-06 09:00:00
9544,424,3,89.0,79.4,84.48,3,288,1.0,-5.08,5,2,0,2026-02-07 23:00:00
9545,424,4,34.2,83.6,85.38,1,75,1.0,-1.78,6,2,1,2026-02-08 17:00:00
9546,424,5,48.0,67.23,76.85,1,73,0.0,-9.62,7,3,1,2026-02-09 22:00:00
9547,424,5,44.2,57.07,72.73,2,176,0.0,-15.66,8,3,1,2026-02-10 17:00:00
9548,424,5,65.1,42.13,69.16,3,251,0.0,-27.03,9,3,1,2026-02-12 06:00:00
9549,424,6,84.2,52.43,68.71,1,91,1.0,-16.28,10,1,0,2026-02-14 02:00:00
9550,424,6,79.4,64.5,70.26,2,183,1.0,-5.76,11,1,0,2026-02-14 08:00:00
9551,424,6,83.1,76.23,71.09,3,279,1.0,5.14,12,1,0,2026-02-14 15:00:00
9552,424,7,40.3,82.23,72.09,1,107,1.0,10.14,13,2,1,2026-02-14 22:00:00
9553,424,8,98.1,67.6,69.65,1,64,1.0,-2.05,14,2,0,2026-02-15 03:00:00
9554,424,9,51.4,73.83,71.68,1,51,1.0,2.15,15,3,1,2026-02-15 18:00:00
9555,424,10,73.6,63.27,70.33,1,78,1.0,-7.06,15,2,0,2026-02-17 11:00:00
9556,424,11,73.1,74.37,70.53,1,126,0.5,3.84,14,1,0,2026-02-19 10:00:00
9557,425,1,89.5,75.0,75.0,1,100,1.0,0.0,1,1,0,2026-01-31 15:00:00
9558,425,2,89.3,89.5,89.5,1,96,1.0,0.0,2,1,0,2026-02-02 13:00:00
9559,425,3,94.4,89.4,89.4,1,56,1.0,0.0,3,2,0,2026-02-03 00:00:00
9560,425,4,88.6,91.07,91.07,1,30,1.0,0.0,4,2,0,2026-02-03 18:00:00
9561,425,5,73.1,90.77,90.45,1,30,1.0,0.32,5,3,0,2026-02-04 10:00:00
9562,425,6,95.0,85.37,86.98,1,47,1.0,-1.61,6,1,0,2026-02-05 01:00:00
9563,425,7,85.2,85.57,88.32,1,56,1.0,-2.75,7,2,0,2026-02-06 06:00:00
9564,425,8,72.9,84.43,87.87,1,86,1.0,-3.44,8,2,0,2026-02-07 09:00:00
9565,425,9,53.1,84.37,86.0,1,77,1.0,-1.63,9,3,1,2026-02-07 21:00:00
9566,425,10,82.5,70.4,82.34,1,64,1.0,-11.94,10,2,0,2026-02-09 11:00:00
9567,425,11,91.8,69.5,82.36,1,42,1.0,-12.86,11,1,0,2026-02-11 09:00:00
9568,425,12,34.0,75.8,83.22,1,40,0.5,-7.42,12,2,1,2026-02-11 13:00:00
9569,425,13,94.7,69.43,79.12,1,65,0.0,-9.68,13,2,0,2026-02-12 17:00:00
9570,425,13,83.3,73.5,80.32,2,138,0.0,-6.82,14,2,0,2026-02-14 09:00:00
9571,425,14,56.8,70.67,80.53,1,67,0.5,-9.86,14,3,1,2026-02-16 00:00:00
9572,425,15,75.5,78.27,78.95,1,39,1.0,-0.68,13,2,0,2026-02-17 02:00:00
9573,425,16,50.6,71.87,78.73,1,73,0.0,-6.86,12,3,1,2026-02-18 22:00:00
9574,425,17,58.6,60.97,77.08,1,68,0.0,-16.11,12,3,1,2026-02-19 05:00:00
9575,425,18,31.0,61.57,76.05,1,38,0.0,-14.48,13,3,1,2026-02-19 11:00:00
9576,425,18,53.1,46.73,73.68,2,82,0.0,-26.95,13,3,1,2026-02-20 20:00:00
9577,425,18,70.3,47.57,72.65,3,155,0.0,-25.08,14,3,0,2026-02-21 04:00:00
9578,426,1,30.5,75.0,75.0,1,85,1.0,0.0,1,1,1,2026-01-30 17:00:00
9579,426,2,95.3,30.5,30.5,1,121,0.0,0.0,2,1,0,2026-01-31 14:00:00
9580,426,3,77.1,62.9,62.9,1,100,1.0,0.0,3,2,0,2026-02-02 07:00:00
9581,426,4,86.6,67.63,67.63,1,80,1.0,0.0,4,2,0,2026-02-03 22:00:00
9582,426,5,45.2,86.33,72.38,1,89,1.0,13.96,5,3,1,2026-02-04 21:00:00
9583,426,5,94.4,69.63,66.94,2,180,1.0,2.69,6,3,0,2026-02-05 03:00:00
9584,426,5,72.1,75.4,71.52,3,255,1.0,3.88,7,3,0,2026-02-06 21:00:00
9585,426,6,73.7,70.57,71.6,1,71,1.0,-1.03,8,1,0,2026-02-07 18:00:00
9586,426,6,87.4,80.07,71.86,2,175,1.0,8.2,9,1,0,2026-02-09 16:00:00
9587,426,7,92.1,77.73,73.59,1,106,1.0,4.14,10,2,0,2026-02-11 05:00:00
9588,426,8,78.9,84.4,75.44,1,102,1.0,8.96,11,2,0,2026-02-11 13:00:00
9589,426,9,80.3,86.13,75.75,1,120,1.0,10.38,12,3,0,2026-02-12 20:00:00
9590,426,9,81.6,83.77,76.13,2,199,1.0,7.63,13,3,0,2026-02-13 13:00:00
9591,426,9,66.8,80.27,76.55,3,322,1.0,3.71,12,3,1,2026-02-15 08:00:00
9592,426,10,39.4,76.23,75.86,1,71,1.0,0.38,13,2,1,2026-02-16 02:00:00
9593,426,11,94.8,62.6,73.43,1,69,1.0,-10.83,12,1,0,2026-02-17 22:00:00
9594,426,12,72.5,67.0,74.76,1,54,1.0,-7.76,13,2,0,2026-02-18 09:00:00
9595,426,12,32.1,68.9,74.63,2,135,1.0,-5.73,13,2,1,2026-02-19 00:00:00
9596,426,13,96.6,66.47,72.27,1,79,1.0,-5.8,13,2,0,2026-02-20 04:00:00
9597,426,14,42.1,67.07,73.55,1,100,1.0,-6.48,13,3,1,2026-02-20 23:00:00
9598,426,14,69.4,56.93,71.97,2,194,1.0,-15.04,14,3,1,2026-02-21 11:00:00
9599,426,15,48.0,69.37,71.85,1,66,1.0,-2.49,14,2,1,2026-02-22 10:00:00
9600,426,16,89.6,53.17,70.77,1,82,1.0,-17.6,14,3,0,2026-02-24 03:00:00
9601,426,17,99.3,69.0,71.59,1,82,1.0,-2.59,15,3,0,2026-02-24 22:00:00
9602,426,18,73.3,78.97,72.74,1,54,1.0,6.22,14,3,0,2026-02-26 13:00:00
9603,427,1,69.8,75.0,75.0,1,70,1.0,0.0,1,1,1,2026-01-07 17:00:00
9604,427,2,96.5,69.8,69.8,1,74,0.0,0.0,2,1,0,2026-01-08 03:00:00
9605,427,3,89.1,83.15,83.15,1,118,1.0,0.0,3,2,0,2026-01-09 04:00:00
9606,427,4,63.4,85.13,85.13,1,93,1.0,0.0,4,2,1,2026-01-09 20:00:00
9607,427,5,78.5,83.0,79.7,1,103,0.0,3.3,5,3,0,2026-01-11 18:00:00
9608,427,6,87.2,77.0,79.46,1,60,1.0,-2.46,6,1,0,2026-01-12 09:00:00
9609,427,7,73.6,76.37,80.75,1,113,1.0,-4.38,7,2,0,2026-01-13 13:00:00
9610,427,8,97.4,79.77,79.73,1,116,1.0,0.04,8,2,0,2026-01-13 22:00:00
9611,427,9,56.9,86.07,81.94,1,50,1.0,4.13,9,3,1,2026-01-15 12:00:00
9612,427,10,69.8,75.97,79.16,1,75,1.0,-3.19,10,2,1,2026-01-16 19:00:00
9613,427,11,30.7,74.7,78.22,1,99,1.0,-3.52,11,1,1,2026-01-17 11:00:00
9614,428,1,58.8,75.0,75.0,1,152,1.0,0.0,1,1,1,2026-01-26 07:00:00
9615,428,2,67.9,58.8,58.8,1,126,0.0,0.0,2,1,1,2026-01-27 14:00:00
9616,428,3,62.4,63.35,63.35,1,133,0.0,0.0,3,2,1,2026-01-27 22:00:00
9617,428,4,46.7,63.03,63.03,1,128,0.0,0.0,4,2,1,2026-01-29 05:00:00
9618,428,5,65.5,59.0,58.95,1,142,0.0,0.05,5,3,1,2026-01-29 21:00:00
9619,428,5,48.0,58.2,60.26,2,305,0.0,-2.06,6,3,1,2026-01-30 14:00:00
9620,428,6,67.4,53.4,58.22,1,124,1.0,-4.82,7,1,1,2026-02-01 12:00:00
9621,428,7,51.1,60.3,59.53,1,160,0.0,0.77,8,2,1,2026-02-03 02:00:00
9622,428,8,80.7,55.5,58.48,1,124,1.0,-2.98,9,2,0,2026-02-03 15:00:00
9623,428,8,88.3,66.4,60.94,2,247,1.0,5.46,10,2,0,2026-02-05 12:00:00
9624,428,9,37.9,73.37,63.68,1,156,1.0,9.69,11,3,1,2026-02-06 03:00:00
9625,428,10,38.7,68.97,61.34,1,158,1.0,7.63,12,2,1,2026-02-06 22:00:00
9626,428,11,77.7,54.97,59.45,1,157,0.0,-4.48,13,1,0,2026-02-08 15:00:00
9627,428,11,97.0,51.43,60.85,2,270,0.0,-9.42,13,1,0,2026-02-09 11:00:00
9628,428,11,34.1,71.13,63.44,3,400,0.0,7.7,12,1,1,2026-02-11 07:00:00
9629,428,12,62.9,69.6,61.48,1,156,0.5,8.12,11,2,1,2026-02-12 22:00:00
9630,428,13,77.3,64.67,61.57,1,140,0.0,3.1,11,2,0,2026-02-14 19:00:00
9631,429,1,98.5,75.0,75.0,1,68,1.0,0.0,1,1,0,2026-01-21 08:00:00
9632,429,1,38.2,98.5,98.5,2,167,1.0,0.0,2,1,1,2026-01-22 13:00:00
9633,429,1,70.7,68.35,68.35,3,242,1.0,0.0,3,1,0,2026-01-23 13:00:00
9634,429,2,94.0,69.13,69.13,1,125,1.0,0.0,4,1,0,2026-01-24 00:00:00
9635,429,3,54.9,67.63,75.35,1,120,1.0,-7.72,5,2,1,2026-01-25 23:00:00
9636,429,3,39.6,73.2,71.26,2,222,1.0,1.94,6,2,1,2026-01-27 01:00:00
9637,429,4,77.1,62.83,65.98,1,117,0.0,-3.15,7,2,0,2026-01-27 15:00:00
9638,429,5,48.5,57.2,67.57,1,91,1.0,-10.37,8,3,1,2026-01-28 03:00:00
9639,429,5,30.6,55.07,65.19,2,196,1.0,-10.12,9,3,1,2026-01-29 02:00:00
9640,429,6,88.2,52.07,61.34,1,119,1.0,-9.28,10,1,0,2026-01-29 17:00:00
9641,429,7,95.6,55.77,64.03,1,94,1.0,-8.26,11,2,0,2026-01-30 19:00:00
9642,429,7,92.2,71.47,66.9,2,178,1.0,4.57,12,2,0,2026-01-31 23:00:00
9643,429,8,96.8,92.0,69.01,1,55,1.0,22.99,13,2,0,2026-02-01 05:00:00
9644,429,9,76.1,94.87,71.15,1,88,1.0,23.72,14,3,0,2026-02-02 19:00:00
9645,429,10,92.0,88.37,71.5,1,106,1.0,16.87,14,2,0,2026-02-04 16:00:00
9646,430,1,80.1,75.0,75.0,1,78,1.0,0.0,1,1,0,2026-01-20 23:00:00
9647,430,2,71.5,80.1,80.1,1,70,1.0,0.0,2,1,0,2026-01-22 07:00:00
9648,430,3,83.0,75.8,75.8,1,49,1.0,0.0,3,2,0,2026-01-22 16:00:00
9649,430,4,78.4,78.2,78.2,1,30,1.0,0.0,4,2,0,2026-01-23 11:00:00
9650,430,4,99.3,77.63,78.25,2,80,1.0,-0.62,5,2,0,2026-01-23 15:00:00
9651,430,5,87.6,86.9,82.46,1,53,1.0,4.44,6,3,0,2026-01-23 19:00:00
9652,430,6,88.2,88.43,83.32,1,53,1.0,5.12,7,1,0,2026-01-25 04:00:00
9653,430,7,74.4,91.7,84.01,1,72,1.0,7.69,8,2,0,2026-01-26 21:00:00
9654,430,8,79.3,83.4,82.81,1,99,1.0,0.59,9,2,0,2026-01-27 20:00:00
9655,430,9,42.3,80.63,82.42,1,62,1.0,-1.79,10,3,1,2026-01-29 06:00:00
9656,430,10,97.8,65.33,78.41,1,55,1.0,-13.08,11,2,0,2026-01-30 15:00:00
9657,430,11,86.0,73.13,80.17,1,54,1.0,-7.04,12,1,0,2026-02-01 05:00:00
9658,430,12,93.3,75.37,80.66,1,62,0.5,-5.29,13,2,0,2026-02-01 20:00:00
9659,431,1,78.0,75.0,75.0,1,43,1.0,0.0,1,1,0,2026-01-09 21:00:00
9660,431,2,97.5,78.0,78.0,1,62,1.0,0.0,2,1,0,2026-01-11 02:00:00
9661,431,3,81.0,87.75,87.75,1,69,1.0,0.0,3,2,0,2026-01-11 06:00:00
9662,431,4,70.3,85.5,85.5,1,64,1.0,0.0,4,2,0,2026-01-12 09:00:00
9663,431,5,80.3,82.93,81.7,1,69,1.0,1.23,5,3,0,2026-01-14 00:00:00
9664,431,5,35.7,77.2,81.42,2,137,1.0,-4.22,6,3,1,2026-01-15 04:00:00
9665,431,6,80.9,62.1,73.8,1,30,1.0,-11.7,7,1,0,2026-01-16 07:00:00
9666,431,6,80.3,65.63,74.81,2,102,1.0,-9.18,8,1,0,2026-01-17 01:00:00
9667,431,7,87.9,65.63,75.5,1,46,1.0,-9.87,9,2,0,2026-01-17 23:00:00
9668,431,7,78.0,83.03,76.88,2,84,1.0,6.16,10,2,0,2026-01-19 01:00:00
9669,431,7,76.8,82.07,76.99,3,121,1.0,5.08,11,2,0,2026-01-20 09:00:00
9670,431,8,91.7,80.9,76.97,1,68,1.0,3.93,12,2,0,2026-01-22 08:00:00
9671,431,8,90.5,82.17,78.2,2,123,1.0,3.97,12,2,0,2026-01-24 02:00:00
9672,431,9,91.8,86.33,79.15,1,30,1.0,7.19,11,3,0,2026-01-25 22:00:00
9673,431,10,74.3,91.33,80.05,1,69,1.0,11.28,11,2,0,2026-01-26 11:00:00
9674,432,1,51.4,75.0,75.0,1,111,1.0,0.0,1,1,1,2026-01-22 07:00:00
9675,432,2,43.1,51.4,51.4,1,142,0.0,0.0,2,1,1,2026-01-24 06:00:00
9676,432,3,32.4,47.25,47.25,1,144,0.0,0.0,3,2,1,2026-01-25 12:00:00
9677,432,3,91.9,42.3,42.3,2,301,0.0,0.0,4,2,0,2026-01-27 03:00:00
9678,432,3,35.8,55.8,54.7,3,476,0.0,1.1,5,2,1,2026-01-28 22:00:00
